Timestamp,Student_ID,Activity,Confidence
2025-10-16 00:00:00,3,Studying/Attentive,0.8455892205238342
2025-10-16 00:00:00,5,Studying/Attentive,0.8333936333656311
2025-10-16 00:00:00,6,Studying/Attentive,0.7353813648223877
2025-10-16 00:00:00,8,Studying/Attentive,0.7205270528793335
2025-10-16 00:00:00,9,Studying/Attentive,0.6940714120864868
2025-10-16 00:00:00,10,Studying/Attentive,0.5164390206336975
2025-10-16 00:00:00,13,Sleeping,0.4202837347984314
2025-10-16 00:00:00,16,Sleeping,0.28016290068626404
2025-10-16 00:00:00,17,Studying/Attentive,0.2652736008167267
2025-10-16 00:00:00,1,Studying/Attentive,0.8880323767662048
2025-10-16 00:00:00,2,Studying/Attentive,0.8792257905006409
2025-10-16 00:00:00,3,Studying/Attentive,0.8466733694076538
